Cornelisse	Cornelisse	PROPN	I-PER
oan	oan	ADP	O
de	de	DET	O
Voorstraat	Voorstraat	NOUN	B-LOC
en	en	CCONJ	O
yntusken	yntusken	ADV	O
oernaam	oernimme	VERB	O
troch	troch	ADP	O
soan	soan	NOUN	O
Henk	Henk	PROPN	B-PER
Jan	Jan	PROPN	I-PER
.	.	PUNCT	O

Bêst	goed	ADJ	O
lang	lang	ADJ	O
lyn	lyn	ADV	O
wol	wolle	VERB	O
dat	dat	SCONJ	O
se	se	PRON	O
foar	foar	ADP	O
it	it	DET	O
lêst	let	ADJ	O
nei	nei	ADP	O
it	it	DET	O
teater	teater	NOUN	O
mei	mei	ADP	O
de	de	DET	O
houten	houten	ADJ	O
bankjes	bank	NOUN	O
gongen	gean	VERB	O
wienen	wêze	AUX	O
.	.	PUNCT	O

Earder	earder	ADJ	O
wie	wêze	VERB	O
er	er	PRON	O
al	al	ADV	O
belutsen	belûke	VERB	O
by	by	ADP	O
de	de	DET	O
SGP	SGP	PROPN	B-ORG
en	en	CCONJ	O
de	de	DET	O
PVV	PVV	PROPN	B-ORG
,	,	PUNCT	O
en	en	CCONJ	O
no	no	ADV	O
is	wêze	AUX	O
hy	hy	PRON	O
wetterskipsbestjoerder	wetterskipsbestjoerder	NOUN	O
foar	foar	ADP	O
de	de	DET	O
partij	partij	NOUN	O
'	'	PUNCT	O
Lagere	Laech	ADJ	B-ORG
Lasten	Last	NOUN	I-ORG
Burger	Burger	PROPN	I-ORG
'	'	PUNCT	O
.	.	PUNCT	O

It	it	PRON	O
slimste	slimme	VERB	O
wie	wêze	AUX	O
dat	dat	SCONJ	O
se	se	PRON	O
my	my	PRON	O
net	net	PART	O
oanseach	oansjen	VERB	O
,	,	PUNCT	O
ik	ik	PRON	O
koe	kinne	VERB	O
der	der	ADV	O
net	net	PART	O
oer	oer	ADP	O
.	.	PUNCT	O

Troch	troch	ADP	O
de	de	DET	O
ieuwen	ieuw	NOUN	O
hinne	hinne	ADP	O
komt	komme	VERB	O
men	men	PRON	O
har	har	PRON	O
yn	yn	ADP	O
de	de	DET	O
skilderkeunst	skilderkeunst	NOUN	O
,	,	PUNCT	O
de	de	DET	O
literatuer	literatuer	NOUN	O
en	en	CCONJ	O
de	de	DET	O
muzyk	muzyk	NOUN	O
ôfwikseljend	ôfwikselje	VERB	O
tsjin	tsjin	ADP	O
as	as	SCONJ	O
famke	famke	NOUN	O
,	,	PUNCT	O
femme	femme	VERB	O
fatale	fataal	ADJ	O
en	en	CCONJ	O
dwylsinnige	dwylsinnich	ADJ	O
frou	frou	NOUN	O
";"	";"	PUNCT	O
Salomé	Salomé	PROPN	B-MISC
is	wêze	AUX	O
it	it	DET	O
skilderij	skilderij	NOUN	O
fan	fan	ADP	O
Caravaggio	Caravaggio	PROPN	B-PER
,	,	PUNCT	O
it	it	DET	O
toanielstik	toanielstik	NOUN	O
fan	fan	ADP	O
Oscar	Oscar	PROPN	B-PER
Wilde	Wilde	PROPN	I-PER
,	,	PUNCT	O
de	de	DET	O
opera	operum	NOUN	O
fan	fan	ADP	O
Richard	Richard	PROPN	B-PER
Strauss	Strauss	PROPN	I-PER
.	.	PUNCT	O

Ik	ik	PRON	O
seach	sjen	VERB	O
nei	nei	ADP	O
Beppestyn	Beppestyn	PROPN	B-LOC
har	har	PRON	O
fuotten	foet	NOUN	O
,	,	PUNCT	O
dy’t	dy’t	PRON	O
lang	lang	ADJ	O
sa	sa	ADV	O
suchtich	suchtich	ADJ	O
net	net	PART	O
mear	folle	ADV	O
liken	like	ADJ	O
as	as	SCONJ	O
in	in	DET	O
oere	oere	NOUN	O
earder	earder	ADJ	O
.	.	PUNCT	O
‘	‘	PUNCT	O
De	de	DET	O
mens	men	NOUN	O
lijdt	lijde	AUX	O
vaak	vaak	ADJ	O
het	het	ADJ	O
meest	meest	NOUN	O
door	door	ADP	O
’t	’t	DET	O
lijden	lijd	NOUN	O
dat	dat	DET	O
hij	hij	ADJ	O
vreest	vreest	NOUN	O
,	,	PUNCT	O
’	’	PUNCT	O
tocht	tinke	VERB	O
ik	ik	PRON	O
.	.	PUNCT	O

En	en	CCONJ	O
om	om	ADP	O
het	het	ADJ	O
weer	weer	NOUN	O
goed	goed	ADJ	O
te	te	ADP	O
maken	make	VERB	O
klampte	klamppe	VERB	O
hij	hij	PRON	O
Dappertje	Dappertj	ADJ	B-PER
eindelijk	eindelijk	NOUN	O
‘	‘	PUNCT	O
mijn	mijn	NOUN	O
Dappertje	Dappertje	PROPN	B-PER
’	’	PUNCT	O
,	,	PUNCT	O
dacht	daan	VERB	O
ik	ik	PRON	O
in	in	DET	O
euforische	euforisch	ADJ	O
overmoed	overmoed	NOUN	O
in	in	DET	O
zijn	zijn	NOUN	O
onbehouwen	onbehouwe	VERB	O
armen	arm	NOUN	O
en	en	CCONJ	O
gaf	gaf	ADJ	O
haar	haar	NOUN	O
bij	bij	SYM	O
de	de	DET	O
deur	deur	NOUN	O
toch	toch	ADP	O
nog	nog	ADJ	O
een	e	NOUN	O
zoen	zen	VERB	O
die	dwaan	VERB	O
luid	luid	NOUN	O
klonk	klonk	ADJ	O
in	in	DET	O
de	de	DET	O
vestibule	vestibule	NOUN	O
.	.	PUNCT	O

Hjerre	Hjerre	PROPN	B-PER
Gjerrits	Gjerrits	PROPN	I-PER
is	wêze	AUX	O
yn	yn	ADP	O
de	de	DET	O
groun	groun	NOUN	O
fijân	fijawwe	VERB	O
fan	fan	ADP	O
de	de	DET	O
tsjerkeHwat	tsjerkeHwat	NOUN	O
net	net	PART	O
ynhâldde	ynhâl	ADJ	O
,	,	PUNCT	O
dat	dat	SCONJ	O
er	er	PRON	O
goddeleas	goddeleas	ADJ	O
of	of	CCONJ	O
atheïst	atheïst	ADJ	O
wie	wêze	AUX	O
;	;	PUNCT	O
hy	hy	PRON	O
forminsklike	forminsklykje	VERB	O
de	de	DET	O
religy	religus	NOUN	O
lykwols	lykwols	ADV	O
ta	ta	ADP	O
sedelear	sedelear	NOUN	O
,	,	PUNCT	O
ta	ta	ADP	O
morael	morael	NOUN	O
.	.	PUNCT	O

De	de	DET	O
polder	polder	NOUN	O
dy’t	dy’t	PRON	O
yn	yn	ADP	O
1847	1847	NUM	O
makke	meitsje	VERB	O
foar	foar	ADP	O
it	it	DET	O
ôffieren	ôffiere	VERB	O
fan	fan	ADP	O
turf	turf	NOUN	O
waard	wurde	VERB	O
leit	lizze	VERB	O
súdwestlik	súdwestlik	ADJ	O
fan	fan	ADP	O
de	de	DET	O
Helomafeart	Helomafeart	PROPN	B-LOC
.	.	PUNCT	O

Dy	dy	DET	O
frekte	frekt	ADJ	O
pûpen	pûp	NOUN	O
soenen	sille	AUX	O
no	no	ADV	O
gevaar	gevaar	ADV	O
vurre	vurje	VERB	O
dot	dot	SCONJ	O
se	se	PRON	O
mar	mar	ADV	O
net	net	PART	O
olles	olles	PRON	O
úthelje	úthelje	VERB	O
koenen	kinne	AUX	O
vot	vot	SCONJ	O
har	har	PRON	O
yn	yn	ADP	O
’e	’e	DET	O
kop	kop	NOUN	O
kaam	komme	VERB	O
.	.	PUNCT	O

Astrid	Astrid	NOUN	B-PER
en	en	CCONJ	O
anke	anke	NOUN	B-PER
sieten	sitte	VERB	O
yn	yn	ADP	O
it	it	DET	O
gers	Ger	NOUN	O
by	by	ADP	O
de	de	DET	O
reinwettersbak	reinwettersbak	NOUN	O
.	.	PUNCT	O

Dy	dy	DET	O
behearskommisjes	behearskommisje	NOUN	O
besteane	bestean	VERB	O
troch	troch	ADP	O
de	de	DET	O
bank	bank	NOUN	O
nommen	nimme	VERB	O
út	út	ADP	O
trije	trije	NUM	O
oant	oant	ADP	O
fiif	fiif	NUM	O
persoanen	persoan	NOUN	O
.	.	PUNCT	O

Van	Van	ADV	B-PER
den	den	ADV	I-PER
Burg	Burg	PROPN	I-PER
hie	hawwe	VERB	O
dêr	dêr	ADV	O
wol	wol	ADV	O
earen	eaar	NOUN	O
nei	nei	ADP	O
,	,	PUNCT	O
sa’t	sa’t	SCONJ	O
Peter	Peter	PROPN	B-PER
en	en	CCONJ	O
ik	ik	PRON	O
ferwachte	ferwachtsje	VERB	O
hiene	hawwe	AUX	O
.	.	PUNCT	O

Guon	guon	DET	O
hoareka-ûndernimmers	hoareka-ûndernimmer	NOUN	O
fine	fine	VERB	O
dat	dat	PRON	O
mar	mar	ADV	O
neat	neat	PRON	O
.	.	PUNCT	O

Ut	út	ADP	O
it	it	DET	O
hânskrift	hânskrift	NOUN	O
flmd	flmd	ADJ	O
docht	dwaan	VERB	O
soks	soks	PRON	O
lykwols	lykwols	ADV	O
net	net	PART	O
bliken	blike	VERB	O
,	,	PUNCT	O
wol	wolle	VERB	O
binne	wêze	AUX	O
troch	troch	ADP	O
Brolsma	Brolsma	PROPN	B-PER
ûndúdlik	ûndúdlik	ADJ	O
skreaune	skriuwe	VERB	O
wurden	wurd	NOUN	O
ferbettere	ferbettere	VERB	O
.	.	PUNCT	O

Durk	Durk	PROPN	B-PER
hat	hawwe	AUX	O
trije	trije	NUM	O
dagen	dei	NOUN	O
om	om	ADP	O
te	te	ADP	O
stoel	stalle	VERB	O
en	en	CCONJ	O
te	te	ADP	O
bank	banke	VERB	O
te	te	ADP	O
kommen	komme	VERB	O
,	,	PUNCT	O
de	de	DET	O
moandeis	moandeis	NOUN	O
sil	sille	AUX	O
it	it	PRON	O
wêze	wêze	AUX	O
by	by	ADP	O
Philips	Philips	PROPN	B-ORG
.	.	PUNCT	O

Se	se	PRON	O
wol	wolle	VERB	O
graach	graach	ADV	O
dat	dat	SCONJ	O
er	er	PRON	O
har	har	PRON	O
neukt	neuke	VERB	O
,	,	PUNCT	O
want	want	CCONJ	O
hy	hy	PRON	O
hat	hawwe	VERB	O
har	har	PRON	O
dochs	dochs	ADV	O
mar	mar	ADV	O
fan	fan	ADP	O
in	in	DET	O
wisse	wisse	NOUN	O
dea	dea	ADJ	O
rêden	rêd	NOUN	O
.	.	PUNCT	O

Se	se	PRON	O
neamden	neame	VERB	O
ús	ús	PRON	O
ek	ek	ADV	O
wol	wol	ADV	O
de	de	DET	O
hoekjeboeren	hoekjeboer	NOUN	O
.	.	PUNCT	O

‘	‘	PUNCT	O
Ja	ja	INTJ	O
,	,	PUNCT	O
mijn	mijn	NOUN	O
vriendin	vriendinne	VERB	O
,	,	PUNCT	O
’	’	PUNCT	O
zei	zei	VERB	O
ik	ik	PRON	O
.	.	PUNCT	O

It	it	PRON	O
bewarjen	bewarje	VERB	O
fan	fan	ADP	O
jo	jo	PRON	O
standertoaten	standertoat	NOUN	O
leech	leech	ADJ	O
en	en	CCONJ	O
it	it	DET	O
rekkenjen	rekkenje	VERB	O
fan	fan	ADP	O
skjin	skjin	ADJ	O
gegevens	gegeven	NOUN	O
foar	foar	ADP	O
jo	jo	PRON	O
kampanje	kampan	NOUN	O
is	wêze	AUX	O
tige	tige	ADJ	O
wichtich	wichtich	ADJ	O
.	.	PUNCT	O

sy	sy	PRON	O
:	:	PUNCT	O

Auk	Auk	ADJ	B-PER
sjocht	sjen	VERB	O
har	har	PRON	O
oan	oan	ADP	O
.	.	PUNCT	O

’	’	PUNCT	O
Dat	dat	PRON	O
ivich	ivich	ADJ	O
ús	ús	PRON	O
bybliuwt	bybliuwt	ADJ	O
yn	yn	ADP	O
wille	wilje	VERB	O
,	,	PUNCT	O
yn	yn	ADP	O
smert	smert	NOUN	O
,	,	PUNCT	O
oktroai	oktroai	ADP	O
Portret	portret	NOUN	B-MISC
fan	fan	ADP	O
it	it	DET	O
wurk	wurk	NOUN	O
yn	yn	ADP	O
de	de	DET	O
bou	bou	NOUN	O
.	.	PUNCT	O

Jansen	Jansen	PROPN	B-PER
,	,	PUNCT	O
GYSBERT	Gysbert	PROPN	B-PER
JAPICX	Japicx	PROPN	I-PER
LIETEN	litte	VERB	O
:	:	PUNCT	O
TS	TS	PROPN	O
XI	XI	PROPN	O
nr	nr	ADV	O
.	.	PUNCT	O
9	9	NUM	O
,	,	PUNCT	O
306	306	NUM	O
311	311	NUM	O
.	.	PUNCT	O

Men	men	PRON	O
soe	sille	AUX	O
der	der	ADV	O
dea	dea	ADJ	O
by	by	ADP	O
delfalle	delfalje	VERB	O
!	!	PUNCT	O

Patat	Patat	PRON	O
is	wêze	AUX	O
gerjocht	gerjocht	NOUN	O
fan	fan	ADP	O
frituerde	frituerd	ADJ	O
ierpelsteafkes	ierpelsteaf	NOUN	O
.	.	PUNCT	O

Omdot	Omdot	SCONJ	O
de	de	DET	O
pûpen	pûp	NOUN	O
olle	olle	ADV	O
Nederlônske	Nederlônsk	ADJ	B-MISC
sóldaten	sóldate	VERB	O
ver	ver	NOUN	O
yn	yn	ADP	O
kriigsfinzenskip	kriigsfinzenskip	NOUN	O
fiere	fiere	VERB	O
voenen	voen	NUM	O
.	.	PUNCT	O

As	as	ADP	O
profesjoneel	profesjoneel	ADJ	O
fabrikant	fabrikant	NOUN	O
,	,	PUNCT	O
wy	wy	PRON	O
hawwe	hawwe	AUX	O
ús	ús	PRON	O
eigen	eigen	ADJ	O
ûntwerp	ûntwerp	NOUN	O
en	en	CCONJ	O
ûntwikkeljen	ûntwikkelje	VERB	O
fan	fan	ADP	O
foarsjennings	foarsjenning	NOUN	O
.	.	PUNCT	O

Soe	sille	AUX	O
immen	imme	VERB	O
dat	dat	SCONJ	O
yn	yn	ADP	O
de	de	DET	O
haadside	haadside	NOUN	O
oanpasse	oanpasse	VERB	O
wolle	wolle	VERB	O
?	?	PUNCT	O

Hwat	Hwat	SCONJ	O
ik	ik	PRON	O
hjir	hjir	ADV	O
hjoed	hjoed	ADV	O
sizze	sizze	VERB	O
kin	kinne	AUX	O
,	,	PUNCT	O
it	it	PRON	O
is	wêze	AUX	O
net	net	PART	O
fan	fan	ADP	O
’e	’e	DET	O
biweging	biweging	NOUN	O
noch	noch	ADV	O
fan	fan	ADP	O
it	it	DET	O
Selskip	selskip	NOUN	B-ORG
noch	noch	ADV	O
fan	fan	ADP	O
it	it	DET	O
haedbistjûr	haedbistjûr	NOUN	O
,	,	PUNCT	O
mar	mar	CCONJ	O
fan	fan	ADP	O
mysels	mysels	PRON	O
,	,	PUNCT	O
en	en	CCONJ	O
ik	ik	PRON	O
wol	wol	ADV	O
Dames	Dames	NOUN	O
mei	mei	ADP	O
helder	held	ADJ	O
hûd	hûd	NOUN	O
sille	sille	AUX	O
dit	dit	DET	O
ûntwerp	ûntwerp	NOUN	O
fan	fan	ADP	O
’e	’e	DET	O
pistoal	pistoal	NOUN	O
Tatoet	Tatoje	VERB	O
op	op	ADP	O
har	har	PRON	O
sydkant	sydkant	NOUN	O
gean	gean	VERB	O
om	om	ADP	O
har	har	PRON	O
mear	folle	DET	O
ferrassing	ferrassing	NOUN	O
,	,	PUNCT	O
oantreklik	oantreklik	ADJ	O
en	en	CCONJ	O
moai	moai	ADJ	O
te	te	ADP	O
meitsjen	meitsje	VERB	O
Pibe	Pibe	PROPN	B-PER
.	.	PUNCT	O

bûren	bûre	VERB	O
de	de	DET	O
eachweiding	eachweiding	NOUN	O
en	en	CCONJ	O
,	,	PUNCT	O
nei’t	nei’t	SCONJ	O
algemien	algemien	PRON	O
ornearre	orneajre	VERB	O
waerd	waere	VERB	O
,	,	PUNCT	O
ek	ek	ADV	O
bûten	bûten	ADP	O
it	it	DET	O
foech	foech	NOUN	O
fan	fan	ADP	O
de	de	DET	O
provinsiale	provinsiaal	ADJ	O
bistjûren	bistjûr	NOUN	O
foel	falle	VERB	O
.	.	PUNCT	O

Kaarten	kaart	NOUN	O
(	(	PUNCT	O
€ 7	€ 7	NUM	O
,	,	PUNCT	O
50	50	NUM	O
)	)	PUNCT	O
binne	wêze	AUX	O
allinne	allinne	ADV	O
yn	yn	ADP	O
de	de	DET	O
foarferkeap	foarferkeap	NOUN	O
te	te	ADP	O
keap	keap	NOUN	O
fia	fia	ADP	O
www.tryater.nl	www.tryater.nl	NOUN	O
of	of	CCONJ	O
58	58	NUM	O
-	-	PUNCT	O
2539550	2539550	NUM	O
(	(	PUNCT	O
ti	tie	VERB	O
.	.	PUNCT	O
en	en	CCONJ	O
to	to	NOUN	O
.	.	PUNCT	O
14	14	NUM	O
:	:	PUNCT	O
0	0	NUM	O
-	-	PUNCT	O
17	17	NUM	O
:	:	PUNCT	O
0	0	NUM	O
oere	oere	NOUN	O
)	)	PUNCT	O
,	,	PUNCT	O
net	net	PART	O
oan	oan	ADP	O
de	de	DET	O
doar	doar	NOUN	O
.	.	PUNCT	O

Moatst	moatte	VERB	O
ris	ris	ADV	O
fiele	fiele	VERB	O
hoe	hoe	ADV	O
sacht	sacht	NUM	O
oft	oft	SCONJ	O
myn	myn	PRON	O
fel	fel	NOUN	O
is	wêze	AUX	O
.	.	PUNCT	O

Dat	dat	SCONJ	O
hja	hja	PRON	O
hâlden	hâlde	VERB	O
sa	sa	ADV	O
goed	goed	ADJ	O
as	as	SCONJ	O
neat	neat	PRON	O
gjin	gjin	DET	O
gemienskip	gemienskip	NOUN	O
mei	mei	ADP	O
elkoar	elkoar	PRON	O
,	,	PUNCT	O
allinne	allinne	ADV	O
freeds	freed	NOUN	O
trof	trof	ADP	O
er	er	PRON	O
him	him	PRON	O
gauris	gauris	ADJ	O
en	en	CCONJ	O
dan	dan	ADV	O
praten	prate	VERB	O
se	se	PRON	O
meastal	meastal	ADV	O
in	in	DET	O
setsje	set	NOUN	O
en	en	CCONJ	O
nei	nei	ADP	O
de	de	DET	O
ûngetiid	ûngetiid	NOUN	O
krige	krije	VERB	O
Jabik	Jabik	PROPN	B-PER
wolris	wolris	ADV	O
in	in	DET	O
pear	pear	NOUN	O
weiden	weide	PRON	O
hea	hea	PRON	O
oer	oer	ADP	O
,	,	PUNCT	O
de	de	DET	O
lêste	let	ADJ	O
jierren	jier	NOUN	O
.	.	PUNCT	O

Jo	jo	PRON	O
ha	hawwe	VERB	O
hjir	hjir	ADV	O
noch	noch	ADV	O
fjouwer	fjouwer	NUM	O
wike	wike	NOUN	O
wenne	wenne	VERB	O
mei	mei	ADP	O
jo	jo	PRON	O
man	man	NOUN	O
.	.	PUNCT	O

Niis	niis	ADV	O
hiene	hawwe	AUX	O
hja	hja	PRON	O
noch	noch	ADV	O
wol	wol	ADV	O
prate	prate	VERB	O
wollen	wolle	VERB	O
,	,	PUNCT	O
doe	doe	ADV	O
wiene	wêze	AUX	O
wy	wy	PRON	O
trije	trije	NUM	O
man	man	NOUN	O
yn	yn	ADP	O
in	in	DET	O
auto	auto	NOUN	O
,	,	PUNCT	O
mar	mar	CCONJ	O
no	no	ADV	O
smiet	smean	VERB	O
de	de	DET	O
takomst	takomst	NOUN	O
syn	syn	PRON	O
skaad	skaad	NOUN	O
foarút	foarút	ADV	O
,	,	PUNCT	O
no	no	ADV	O
wie	wêze	AUX	O
der	der	ADV	O
wer	wer	ADV	O
in	in	DET	O
skieding	skieding	NOUN	O
yn	yn	ADP	O
funksje	funk	NOUN	O
,	,	PUNCT	O
in	in	DET	O
spjalt	spjalt	NOUN	O
tusken	tusken	ADP	O
boal	boal	NOUN	O
en	en	CCONJ	O
slachtoffer	slachtoffer	NOUN	O
.	.	PUNCT	O

Wêrom	wêrom	ADV	O
hie	hawwe	AUX	O
se	se	PRON	O
har	har	PRON	O
heit	heit	NOUN	O
útlevere	útleverje	VERB	O
oan	oan	ADP	O
syn	syn	PRON	O
fijannen	fijan	NOUN	O
en	en	CCONJ	O
my	my	PRON	O
oan	oan	ADP	O
de	de	DET	O
spot	spot	NOUN	O
en	en	CCONJ	O
it	it	DET	O
erchtinken	erchtink	NOUN	O
fan	fan	ADP	O
dyselde	dyselde	DET	O
fijannen	fijan	NOUN	O
?	?	PUNCT	O

Nee	nee	INTJ	O
,	,	PUNCT	O
dêr	dêr	ADV	O
kin	kinne	VERB	O
er	er	PRON	O
net	net	PART	O
terjochte	terjocht	ADJ	O
,	,	PUNCT	O
dy	dy	PRON	O
is	wêze	AUX	O
op	op	ADP	O
stap	stap	NOUN	O
.	.	PUNCT	O

Op	op	ADP	O
syn	syn	PRON	O
libbenswei	libbenswei	NOUN	O
sil	sille	AUX	O
er	er	PRON	O
gjin	gjin	DET	O
brieven	brief	NOUN	O
krije	krije	VERB	O
,	,	PUNCT	O
dy’t	dy’t	PRON	O
er	er	PRON	O
sels	sels	ADV	O
net	net	PART	O
lêze	lêze	VERB	O
kin	kinne	AUX	O
.	.	PUNCT	O

Hy	hy	PRON	O
is	wêze	AUX	O
dan	dan	ADV	O
ek	ek	ADV	O
net	net	PART	O
bliid	bliid	ADJ	O
as	as	SCONJ	O
in	in	DET	O
kninefamylje	kninefamylje	NOUN	O
in	in	DET	O
hûs	hûs	NOUN	O
bout	bout	ADJ	O
nêst	nêst	NOUN	O
dat	dat	PRON	O
fan	fan	ADP	O
him	him	PRON	O
!	!	PUNCT	O

Ik	ik	PRON	O
naam	nimme	VERB	O
de	de	DET	O
koerts	koerts	NOUN	O
skean	skean	ADJ	O
noardeast	noardeast	NOUN	O
.	.	PUNCT	O

Hark	Hark	PROPN	O
,	,	PUNCT	O
yn	yn	ADP	O
de	de	DET	O
ikebosk	ikebosk	NOUN	O
begjint	begjinne	VERB	O
it	it	DET	O
klopjen	klopje	NOUN	O
!	!	PUNCT	O

Teirlinck	Teirlinck	ADV	B-PER
koe	kinne	AUX	O
nei	nei	ADP	O
har	har	PRON	O
miening	miening	NOUN	O
ek	ek	ADV	O
net	net	PART	O
oerset	oerset	VERB	O
wurde	wurde	AUX	O
nei	nei	ADP	O
it	it	DET	O
Frysk	Frysk	PROPN	B-MISC
,	,	PUNCT	O
‘	‘	PUNCT	O
it	it	DET	O
Frânsk	Frânsk	PROPN	B-PER
scoe	scolle	VERB	O
kinne	kinne	AUX	O
’.	’.	PUNCT	O

Net	net	PART	O
allinnich	allinnich	ADV	O
foar	foar	ADP	O
jo	jo	PRON	O
sels	sels	ADV	O
.	.	PUNCT	O

‘	‘	PUNCT	O
Toe	Tolle	VERB	O
ju	ju	PRON	O
.	.	PUNCT	O

In	in	DET	O
part	part	NOUN	O
fan	fan	ADP	O
it	it	DET	O
wurk	wurk	NOUN	O
wie	wêze	AUX	O
al	al	ADV	O
earder	earder	ADJ	O
publisearre	publisearre	VERB	O
.	.	PUNCT	O

En	en	CCONJ	O
meisjes	meisje	NOUN	O
als	als	ADV	O
zij	zij	ADJ	O
zijn	zijn	NOUN	O
nu	nu	ADJ	O
eenkeer	eenkeer	ADJ	O
dol	dol	NOUN	O
op	op	ADP	O
turbo	turbo	NOUN	O
taal	taal	NOUN	O
.	.	PUNCT	O

It	it	PRON	O
is	wêze	AUX	O
in	in	DET	O
droege	droeech	ADJ	O
simmer	simmer	NOUN	O
.	.	PUNCT	O

De	de	DET	O
resinsint	resinsint	NOUN	O
fersint	fersinne	VERB	O
him	him	PRON	O
fansels	fansels	ADV	O
mei	mei	ADP	O
De	De	DET	O
erven	erf	NOUN	O
fen	fen	PROPN	O
Freark	Freark	PROPN	B-PER
Japiks	Japiks	PROPN	I-PER
Hindrikje	Hindrikje	PROPN	I-PER
in	in	DET	O
debút	debút	NOUN	O
te	te	ADP	O
neamen	neame	VERB	O
.	.	PUNCT	O

‘	‘	PUNCT	O
Dat	dat	PRON	O
is	wêze	AUX	O
njuggentsjin	njuggentsjin	DET	O
jier	jier	NOUN	O
ferlyn	ferlyn	ADV	O
,	,	PUNCT	O
boer	boer	NOUN	O
...	…	PUNCT	O

Mar	mar	CCONJ	O
wierskynlik	wierskynlik	ADJ	O
is	wêze	AUX	O
hjir	hjir	ADV	O
gjin	gjin	DET	O
sprake	spra	NOUN	O
fan	fan	ADP	O
in	in	DET	O
echte	echt	ADJ	O
tanimming	tanimming	NOUN	O
fan	fan	ADP	O
de	de	DET	O
skriuwfeardigens	skriuwfeardigens	NOUN	O
.	.	PUNCT	O

ferdachtigen	ferdachtich	ADJ	O
,	,	PUNCT	O
ned	ned	ADJ	O
.	.	PUNCT	O
verdachte	verdachte	NOUN	O
Ut	út	ADP	O
fólk	fólk	NOUN	O
arbaide	arbaie	VERB	O
net	net	PART	O
mear	folle	ADV	O
.	.	PUNCT	O

It	it	PRON	O
woe	wolle	VERB	O
sjen	sjen	VERB	O
litte	litte	VERB	O
,	,	PUNCT	O
‘	‘	PUNCT	O
det	dje	VERB	O
der	der	ADV	O
wirkers	wirker	NOUN	O
genôch	genôch	ADV	O
binne	wêze	AUX	O
op	op	ADP	O
it	it	DET	O
Fryske	Frysk	ADJ	O
wittenskiplike	wittenskiplik	ADJ	O
en	en	CCONJ	O
letterkindige	letterkindich	ADJ	O
mêd	mêd	NOUN	O
’	’	PUNCT	O
.	.	PUNCT	O

Dêrnei	dêrnei	ADV	O
binne	wêze	AUX	O
frijwilligers	frijwilliger	NOUN	O
begûn	begjinne	VERB	O
mei	mei	ADP	O
it	it	PRON	O
op	op	ADP	O
‘	‘	PUNCT	O
e	e	SYM	O
nij	nij	ADJ	O
fervjen	fervje	VERB	O
fan	fan	ADP	O
de	de	DET	O
kantine	kantine	NOUN	O
en	en	CCONJ	O
binne	wêze	AUX	O
der	der	ADV	O
houten	houten	ADJ	O
stuollen	stuol	NOUN	O
en	en	CCONJ	O
taffeltjes	taffeltje	NOUN	O
kocht	keapje	VERB	O
.	.	PUNCT	O

O	o	INTJ	O
,	,	PUNCT	O
is	wêze	AUX	O
dat	dat	SCONJ	O
de	de	DET	O
kwestje	kwestje	NOUN	O
...	…	PUNCT	O

Sy	sy	PRON	O
kinne	kinne	AUX	O
grif	grif	ADJ	O
âld	âld	ADJ	O
Koudumer	Koudumer	PROPN	B-MISC
Hindrik	Hindrik	PROPN	B-PER
de	de	PROPN	I-PER
Jong	Jong	PROPN	I-PER
fan	fan	ADP	O
froeger	froeger	NOUN	O
.	.	PUNCT	O

Dizze	dizze	DET	O
minsken	minske	NOUN	O
komme	komme	VERB	O
net	net	PART	O
út	út	ADP	O
Fryslân	Fryslân	PROPN	B-LOC
.	.	PUNCT	O

Dy	dy	DET	O
varen	var	ADJ	O
fonsels	fonsel	NOUN	O
vólrus	vólrus	NOUN	O
ôfvósken	ôfvóske	VERB	O
,	,	PUNCT	O
mar	mar	CCONJ	O
fwótdurnai	fwótdurnai	ADV	O
stie	stean	VERB	O
dur	dur	ADV	O
don	don	DET	O
ver	ver	ADJ	O
un	un	NOUN	O
tóbke	tóbke	VERB	O
mai	mai	ADP	O
nij	nij	ADJ	O
vetter	vetter	NOUN	O
en	en	CCONJ	O
oare	oar	ADJ	O
kópkes	kóp	NOUN	O
.	.	PUNCT	O

Hy	hy	PRON	O
stie	stean	VERB	O
mar	mar	ADV	O
te	te	ADP	O
wachtsjen	wachtsje	VERB	O
,	,	PUNCT	O
him	him	PRON	O
waard	wurde	AUX	O
neat	neat	PRON	O
frege	freegje	VERB	O
,	,	PUNCT	O
hy	hy	PRON	O
wie	wêze	AUX	O
de	de	DET	O
lytsfeint	lytsfeint	NOUN	O
.	.	PUNCT	O

It	it	DET	O
readeftige	readeftich	ADJ	O
ljocht	ljocht	NOUN	O
skampte	skamppe	VERB	O
oer	oer	ADP	O
de	de	DET	O
skomjende	skomje	VERB	O
koppen	kop	NOUN	O
fan	fan	ADP	O
de	de	DET	O
weagen	weach	NOUN	O
.	.	PUNCT	O

Mem	mem	NOUN	O
en	en	CCONJ	O
heit	heit	NOUN	O
achten	achtsje	VERB	O
it	it	DET	O
dwars	dwar	NOUN	O
en	en	CCONJ	O
forkeard	forkeard	NOUN	O
,	,	PUNCT	O
hwant	hwant	CCONJ	O
it	it	PRON	O
wie	wêze	AUX	O
net	net	PART	O
